date,volume,adjprice,oil,gold,sp500,vix,rates_10y
2019-04-10,16477200.0,112.678466796875,64.61000061035156,1309.0999755859375,2888.2099609375,13.300000190734863,2.476999998092652
2019-04-11,14209100.0,112.8097152709961,63.58000183105469,1288.5999755859375,2888.320068359375,13.020000457763672,2.503999948501587
2019-04-12,19745100.0,113.39097595214844,63.88999938964844,1290.5999755859375,2907.409912109375,12.010000228881836,2.559999942779541
2019-04-15,15792600.0,113.48473358154295,63.400001525878906,1286.800048828125,2905.580078125,12.31999969482422,2.552999973297119
2019-04-16,14071800.0,113.22222900390624,64.05000305175781,1272.5999755859375,2907.06005859375,12.18000030517578,2.5920000076293945
2019-04-17,19300900.0,114.1597137451172,63.7599983215332,1272.199951171875,2900.449951171875,12.600000381469728,2.5920000076293945
2019-04-18,27991000.0,115.65973663330078,64.0,1271.9000244140625,2905.030029296875,12.09000015258789,2.559999942779541
2019-04-22,15648700.0,116.02536010742188,65.69999694824219,1273.5,2907.969970703125,12.420000076293944,2.5899999141693115
2019-04-23,24025500.0,117.60037231445312,66.30000305175781,1269.300048828125,2933.679931640625,12.279999732971191,2.569999933242798
2019-04-24,31257000.0,117.19722747802734,65.88999938964844,1275.5,2927.25,13.140000343322754,2.5220000743865967
2019-04-25,38033900.0,121.07850646972656,65.20999908447266,1275.800048828125,2926.169921875,13.25,2.5339999198913574
2019-04-26,23654900.0,121.772216796875,63.29999923706055,1284.9000244140625,2939.8798828125,12.729999542236328,2.505000114440918
2019-04-29,16324200.0,121.6597671508789,63.5,1278.5999755859375,2943.030029296875,13.109999656677246,2.5360000133514404
2019-04-30,24166500.0,122.43787384033203,63.90999984741211,1282.800048828125,2945.830078125,13.119999885559082,2.509000062942505
2019-05-01,26821700.0,119.88786315917967,63.59999847412109,1281.4000244140625,2923.72998046875,14.800000190734863,2.510999917984009
2019-05-02,27350200.0,118.32222747802734,61.810001373291016,1269.699951171875,2917.52001953125,14.420000076293944,2.552000045776367
2019-05-03,24911100.0,120.84410858154297,61.93999862670898,1279.199951171875,2945.639892578125,12.869999885559082,2.5309998989105225
2019-05-06,24239800.0,120.14100646972656,62.25,1281.699951171875,2932.469970703125,15.4399995803833,2.5
2019-05-07,36017700.0,117.67536926269533,61.400001525878906,1283.5,2884.050048828125,19.31999969482422,2.447999954223633
2019-05-08,28419000.0,117.6659927368164,62.119998931884766,1279.4000244140625,2879.419921875,19.399999618530277,2.4820001125335693
2019-05-09,27235800.0,117.65660858154295,61.70000076293945,1283.5,2870.719970703125,19.100000381469727,2.4570000171661377
2019-05-10,30915100.0,119.18473052978516,61.65999984741211,1285.699951171875,2881.39990234375,16.040000915527344,2.4549999237060547
2019-05-13,33944900.0,115.6409683227539,61.040000915527344,1300.0999755859375,2811.8701171875,20.549999237060547,2.4049999713897705
2019-05-14,25266300.0,116.93473815917967,61.77999877929688,1294.699951171875,2834.409912109375,18.059999465942383,2.4189999103546143
2019-05-15,24722700.0,118.58142852783205,62.02000045776367,1296.300048828125,2850.9599609375,16.440000534057617,2.378999948501587
2019-05-16,30112200.0,121.31965637207033,62.869998931884766,1285.0,2876.320068359375,15.289999961853027,2.4049999713897705
2019-05-17,25770500.0,120.51044464111328,62.7599983215332,1274.5,2859.530029296875,15.960000038146973,2.3929998874664307
2019-05-20,23706900.0,118.76963806152344,63.09999847412109,1276.0999755859375,2840.22998046875,16.309999465942383,2.4159998893737797
2019-05-21,15293300.0,119.40950012207033,62.9900016784668,1272.0,2864.360107421875,14.949999809265137,2.4260001182556152
2019-05-22,15396500.0,120.13404083251952,61.41999816894531,1273.5999755859375,2856.27001953125,14.75,2.3929998874664307
2019-05-23,23603800.0,118.7319793701172,57.90999984741211,1284.800048828125,2822.239990234375,16.920000076293945,2.2960000038146973
2019-05-24,14123400.0,118.78845977783205,58.630001068115234,1283.0,2826.06005859375,15.850000381469728,2.3239998817443848
2019-05-28,23128400.0,118.71316528320312,59.13999938964844,1276.5,2802.389892578125,17.5,2.2679998874664307
2019-05-29,22763100.0,117.56517791748048,58.810001373291016,1280.5999755859375,2783.02001953125,17.899999618530273,2.236000061035156
2019-05-30,16829600.0,118.30856323242188,56.59000015258789,1287.0999755859375,2788.860107421875,17.299999237060547,2.226999998092652
2019-05-31,26646800.0,116.37957000732422,53.5,1305.800048828125,2752.06005859375,18.709999084472656,2.1419999599456787
2019-06-03,37983600.0,112.76622009277344,53.25,1322.699951171875,2744.449951171875,18.86000061035156,2.0810000896453857
2019-06-04,29382600.0,115.89025115966795,53.47999954223633,1323.4000244140625,2803.27001953125,16.969999313354492,2.11899995803833
2019-06-05,24926100.0,118.40265655517578,51.68000030517578,1328.300048828125,2826.14990234375,16.09000015258789,2.122999906539917
2019-06-06,21459000.0,120.27518463134766,52.59000015258789,1337.5999755859375,2843.489990234375,15.93000030517578,2.124000072479248
2019-06-07,33885600.0,123.6438446044922,53.9900016784668,1341.199951171875,2873.340087890625,16.299999237060547,2.0840001106262207
